,CustID,bucket,age,loyalty_card,Department,brand_name,Storechain,ChannelType,Class,StoreNum,Storeage,trx_hr_char,trx_dow_new,trx_tod,Date,MDY,Year,Sales,Cost,mkt_bdgt,Margin,sss,City,City_Lat,City_Long,Country,Country_Lat,Country_Long,Region,Region_Lat,Region_Long,Region_2,Region_2_Lat,Region_2_Long,State,State_Lat,State_Long,age_bucket,Storechain1,brand_name1
8173,9259442.0,2.0,,0.0,health,Maple,MODA,Internet,health care,805.0,2.0,4 PM,TUE,Afternoon,2009-10-27,10:09:00,2009.0,29.0,4.0,1079680.68,25.33,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,36-45,MODA,Maple
8174,9259469.0,1.0,,0.0,men,Pine,GRAND,Internet,men_slippers,179.0,14.0,2 PM,WED,Afternoon,2009-12-23,12:09:00,2009.0,33.0,9.0,27893.76,24.2,122105.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,FAST,Oak
8175,9259469.0,2.0,,0.0,electronics,Pine,GRAND,Internet,video games,179.0,14.0,2 PM,FRI,Afternoon,2009-09-04,09:09:00,2009.0,28.0,16.0,73369.14,12.49,122105.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,MODA,Maple
8176,9259469.0,2.0,,0.0,grocery,Pine,GRAND,Internet,diapers,608.0,6.0,2 PM,WED,Afternoon,2009-09-09,09:09:00,2009.0,72.0,15.0,23002.2,56.85,107091.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,18-25,FAST,Oak
8177,9259501.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_boys' clothing,339.0,8.0,9 AM,SAT,Morning,2010-01-02,01:10:00,2010.0,25.0,12.0,96231.51,13.18,144110.0,Birmingham,33.524755,-86.81274,United States,32.9967,-86.7732,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,AL,32.9967,-86.7732,56-65,MODA,Maple
8178,9259587.0,1.0,45.0,1.0,kids,Pine,GRAND,Internet,kids_swimwear,409.0,9.0,12 PM,SUN,Afternoon,2009-11-15,11:09:00,2009.0,22.0,17.0,39331.65,5.38,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,56-65,MODA,Maple
8179,9259601.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_bottoms,60.0,22.0,12 PM,THU,Afternoon,2010-01-28,01:10:00,2010.0,47.0,16.0,32846.73,30.81,50866.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,46-55,GRAND,Maple
8180,9259609.0,1.0,43.0,1.0,grocery,Pine,GRAND,Internet,breakfast,451.0,9.0,11 AM,WED,Morning,2009-12-23,12:09:00,2009.0,38.0,9.0,33690.15,28.56,76020.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,GRAND,Pine
8181,9259609.0,1.0,43.0,1.0,kids,Pine,GRAND,Internet,kids_bottoms,451.0,9.0,3 PM,WED,Afternoon,2010-01-06,01:10:00,2010.0,47.0,16.0,90894.44,31.23,76020.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,GRAND,Pine
8182,9259609.0,1.0,43.0,1.0,kids,Pine,GRAND,Internet,kids_girls' clothing,451.0,9.0,11 AM,WED,Morning,2009-12-23,12:09:00,2009.0,94.0,22.0,90894.44,71.7,76020.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,GRAND,Pine
8183,9259639.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_hats,409.0,9.0,1 PM,SAT,Afternoon,2010-01-09,01:10:00,2010.0,40.0,23.0,39331.65,16.52,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,56-65,MODA,Maple
8184,9259643.0,2.0,,0.0,electronics,Pine,GRAND,Internet,accessories,598.0,6.0,4 PM,FRI,Afternoon,2009-10-02,10:09:00,2009.0,20.0,6.0,41553.9,14.89,156636.0,Raleigh,35.818835,-78.64459,United States,35.5585,-79.6546,US_CS,35.0,-79.0,US South Central,35.0,-79.0,NC,35.5585,-79.6546,18-25,FAST,Oak
8185,9259643.0,2.0,,0.0,health,Pine,GRAND,Internet,bath & body,409.0,9.0,1 PM,TUE,Afternoon,2009-10-13,10:09:00,2009.0,14.0,9.0,28698.46,5.06,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,Over 65,GRAND,Pine
8186,9259655.0,2.0,,0.0,health,Pine,GRAND,Internet,bath & body,409.0,9.0,4 PM,TUE,Afternoon,2009-10-06,10:09:00,2009.0,10.0,9.0,28698.46,1.27,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,18-25,FAST,Pine
8187,9259815.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_swimwear,277.0,11.0,4 PM,THU,Afternoon,2009-12-03,12:09:00,2009.0,30.0,16.0,24746.93,13.99,133586.0,Boston,42.321597,-71.089115,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,56-65,MODA,Maple
8188,9259816.0,2.0,,0.0,health,Maple,MODA,Internet,oral care,805.0,2.0,9 AM,SAT,Morning,2009-10-17,10:09:00,2009.0,47.0,14.0,1079680.68,33.56,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,18-25,FAST,Oak
8189,9259823.0,1.0,,0.0,men,Pine,GRAND,Store,men_slippers,459.0,8.0,10 AM,SUN,Morning,2009-11-08,11:09:00,2009.0,11.0,8.0,43315.9,3.42,186758.0,San Juan Capistrano,33.499493,-117.661614,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,MODA,Maple
8190,9259861.0,2.0,80.0,1.0,health,Pine,GRAND,Internet,bath & body,409.0,9.0,6 PM,FRI,Evening,2009-09-25,09:09:00,2009.0,18.0,4.0,28698.46,13.79,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,26-35,GRAND,Pine
8191,9259869.0,1.0,,0.0,health,Pine,GRAND,Internet,oral care,201.0,13.0,11 AM,MON,Morning,2009-12-21,12:09:00,2009.0,34.0,16.0,24337.15,17.95,185419.0,Mission Viejo,33.612739,-117.656038,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,MODA,Maple
8192,9259895.0,3.0,43.0,1.0,health,Pine,GRAND,Internet,bath & body,608.0,6.0,5 PM,FRI,Afternoon,2009-08-14,08:09:00,2009.0,29.0,8.0,75335.1,21.56,107091.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,56-65,GRAND,Pine
8193,9259902.0,2.0,22.0,1.0,health,Maple,MODA,Internet,fragrance sets,805.0,2.0,12 PM,FRI,Afternoon,2009-10-02,10:09:00,2009.0,30.0,10.0,1079680.68,20.64,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,36-45,MODA,Maple
8194,9259935.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_swimwear,201.0,13.0,4 PM,WED,Afternoon,2009-12-23,12:09:00,2009.0,52.0,18.0,47922.88,34.94,185419.0,Mission Viejo,33.612739,-117.656038,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,MODA,Maple
8195,9259985.0,2.0,,0.0,electronics,Pine,GRAND,Internet,ink & toner,409.0,9.0,11 AM,SUN,Morning,2009-08-23,08:09:00,2009.0,57.0,18.0,38474.15,38.27,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,46-55,MODA,Maple
8196,9259997.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_handbags,409.0,9.0,7 PM,THU,Evening,2010-01-28,01:10:00,2010.0,28.0,11.0,39331.65,17.75,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,Over 65,GRAND,Pine
8197,9260055.0,2.0,,0.0,electronics,Pine,GRAND,Resale,laptops,736.0,12.0,6 PM,SUN,Evening,2009-08-23,08:09:00,2009.0,71.0,32.0,1416362.22,38.77,165122.0,Charlottesville,38.034506,-78.486474,United States,37.6981,-77.874,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,VA,37.6981,-77.874,46-55,MODA,Maple
8198,9260055.0,2.0,,0.0,men,Pine,GRAND,Internet,men_pants,375.0,10.0,9 AM,THU,Morning,2009-11-05,11:09:00,2009.0,71.0,32.0,16702.84,38.77,177313.0,Marlborough,42.350909,-71.54753,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,26-35,GRAND,Pine
8199,9260074.0,2.0,,0.0,health,Maple,MODA,Internet,bath & body,805.0,2.0,9 AM,WED,Morning,2009-08-19,08:09:00,2009.0,5.0,2.0,1079680.68,2.39,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,18-25,FAST,Oak
8200,9260101.0,1.0,,0.0,men,Pine,GRAND,Store,men_swimwear,459.0,8.0,10 AM,WED,Morning,2009-12-16,12:09:00,2009.0,16.0,4.0,43315.9,12.34,186758.0,San Juan Capistrano,33.499493,-117.661614,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,GRAND,Pine
8201,9260103.0,1.0,23.0,1.0,kids,Pine,GRAND,Internet,kids_bookcases,409.0,9.0,3 PM,SAT,Afternoon,2010-01-02,01:10:00,2010.0,12.0,8.0,39331.65,3.68,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,56-65,MODA,Maple
8202,9260119.0,2.0,,0.0,electronics,Pine,GRAND,Internet,home phones,201.0,13.0,3 PM,WED,Afternoon,2009-10-28,10:09:00,2009.0,50.0,14.0,103702.95,36.42,185419.0,Mission Viejo,33.612739,-117.656038,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,MODA,Maple
8203,9260191.0,2.0,,0.0,health,Pine,GRAND,Internet,bath & body,409.0,9.0,12 PM,FRI,Afternoon,2009-10-16,10:09:00,2009.0,13.0,3.0,28698.46,9.69,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,18-25,FAST,Oak
8204,9260192.0,2.0,34.0,1.0,health,Maple,MODA,Internet,face,805.0,2.0,2 PM,MON,Afternoon,2009-10-26,10:09:00,2009.0,40.0,9.0,1079680.68,31.07,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,36-45,MODA,Maple
8205,9260203.0,1.0,,0.0,men,Pine,GRAND,Internet,men_shorts,62.0,22.0,5 PM,SUN,Afternoon,2009-11-08,11:09:00,2009.0,36.0,8.0,15362.73,28.34,56353.0,Austin,30.300474,-97.747247,United States,30.9807,-97.4423,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,TX,30.9807,-97.4423,18-25,FAST,Oak
8206,9260206.0,1.0,29.0,1.0,health,Maple,MODA,Internet,diet & nutrition,805.0,2.0,9 AM,MON,Morning,2009-12-28,12:09:00,2009.0,30.0,12.0,1079680.68,17.15,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,46-55,GRAND,Maple
8207,9260229.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_swimwear,598.0,6.0,1 PM,FRI,Afternoon,2009-11-27,11:09:00,2009.0,32.0,17.0,23799.16,15.0,156636.0,Raleigh,35.818835,-78.64459,United States,35.5585,-79.6546,US_CS,35.0,-79.0,US South Central,35.0,-79.0,NC,35.5585,-79.6546,26-35,FAST,Oak
8208,9260253.0,1.0,,0.0,men,Pine,GRAND,Internet,men_pants,409.0,9.0,10 AM,THU,Morning,2009-12-31,12:09:00,2009.0,99.0,18.0,27669.12,81.5,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,Over 65,GRAND,Pine
8209,9260263.0,2.0,24.0,1.0,health,Pine,GRAND,Internet,bath & body,608.0,6.0,4 PM,SUN,Afternoon,2009-10-04,10:09:00,2009.0,28.0,8.0,75335.1,20.23,107091.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,36-45,MODA,Maple
8210,9260290.0,1.0,,0.0,health,Maple,MODA,Internet,hair care,805.0,2.0,12 PM,THU,Afternoon,2009-12-17,12:09:00,2009.0,42.0,15.0,1079680.68,26.85,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,46-55,GRAND,Pine
8211,9260295.0,1.0,,0.0,electronics,Pine,GRAND,Internet,home phones,409.0,9.0,8 PM,FRI,Evening,2009-11-20,11:09:00,2009.0,33.0,17.0,38474.15,16.12,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,46-55,GRAND,Maple
8212,9260341.0,2.0,,0.0,electronics,Pine,GRAND,Internet,PlayStation 3,409.0,9.0,10 AM,FRI,Morning,2009-09-04,09:09:00,2009.0,28.0,8.0,38474.15,19.2,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,36-45,MODA,Maple
8213,9260341.0,2.0,,0.0,electronics,Pine,GRAND,Internet,home phones,409.0,9.0,10 AM,FRI,Morning,2009-09-04,09:09:00,2009.0,66.0,14.0,38474.15,52.05,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,46-55,MODA,Maple
8214,9260341.0,2.0,,0.0,kids,Pine,GRAND,Internet,kids_socks,409.0,9.0,5 PM,FRI,Afternoon,2009-11-06,11:09:00,2009.0,72.0,3.0,39331.65,69.17,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,46-55,MODA,Maple
8215,9260393.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_boys' clothing,608.0,6.0,4 PM,SUN,Afternoon,2009-12-20,12:09:00,2009.0,36.0,8.0,49207.2,28.0,107091.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,26-35,FAST,Oak
8216,9260393.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_hats,608.0,6.0,1 PM,MON,Afternoon,2009-12-28,12:09:00,2009.0,18.0,8.0,49207.2,9.63,107091.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,56-65,MODA,Maple
8217,9260393.0,2.0,,0.0,grocery,Pine,GRAND,Internet,diapers,608.0,6.0,2 PM,FRI,Afternoon,2009-09-04,09:09:00,2009.0,75.0,16.0,23002.2,59.55,107091.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,46-55,MODA,Maple
8218,9260405.0,1.0,,0.0,health,Pine,GRAND,Internet,bath & body,409.0,9.0,9 AM,SUN,Morning,2009-11-22,11:09:00,2009.0,50.0,0.0,28698.46,50.0,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,46-55,MODA,Maple
8219,9260405.0,1.0,,0.0,health,Pine,GRAND,Internet,oral care,409.0,9.0,11 AM,SAT,Morning,2010-01-09,01:10:00,2010.0,16.0,12.0,28698.46,4.86,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,36-45,FAST,Oak
8220,9260411.0,2.0,,0.0,grocery,Pine,GRAND,Internet,seafood,409.0,9.0,10 AM,THU,Morning,2009-09-17,09:09:00,2009.0,47.0,13.0,8278.96,34.18,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,26-35,MODA,Maple
8221,9260411.0,2.0,,0.0,health,Pine,GRAND,Resale,cosmetic sets,736.0,12.0,3 PM,THU,Afternoon,2009-10-15,10:09:00,2009.0,26.0,12.0,1328884.02,13.77,165122.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,46-55,GRAND,Pine
8222,9260412.0,1.0,,0.0,health,Maple,MODA,Internet,eye care,805.0,2.0,10 AM,TUE,Morning,2009-12-29,12:09:00,2009.0,19.0,9.0,1079680.68,9.6,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,56-65,MODA,Maple
8223,9260425.0,1.0,35.0,1.0,kids,Pine,GRAND,Internet,kids_outerwear,409.0,9.0,6 PM,SUN,Evening,2009-11-29,11:09:00,2009.0,22.0,16.0,39331.65,6.7,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,Over 65,GRAND,Pine
8224,9260431.0,1.0,67.0,1.0,health,Pine,GRAND,Internet,oral care,409.0,9.0,4 PM,FRI,Afternoon,2009-12-18,12:09:00,2009.0,47.0,12.0,28698.46,34.92,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,36-45,GRAND,Pine
8225,9260449.0,1.0,,0.0,men,Pine,GRAND,Internet,men_underwear,409.0,9.0,10 AM,FRI,Morning,2010-01-08,01:10:00,2010.0,42.0,11.0,27669.12,31.5,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,26-35,FAST,Oak
8226,9260546.0,1.0,,0.0,health,Maple,MODA,Internet,face,805.0,2.0,1 PM,THU,Afternoon,2009-12-03,12:09:00,2009.0,32.0,21.0,1079680.68,11.03,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,26-35,FAST,Oak
8227,9260549.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_hats,409.0,9.0,2 PM,MON,Afternoon,2009-12-28,12:09:00,2009.0,26.0,14.0,39331.65,12.28,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,18-25,FAST,Oak
8228,9260549.0,1.0,,0.0,kids,Pine,GRAND,Internet,kids_outerwear,409.0,9.0,2 PM,MON,Afternoon,2009-12-28,12:09:00,2009.0,28.0,10.0,39331.65,18.78,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,36-45,FAST,Oak
8229,9260550.0,2.0,,0.0,health,Maple,MODA,Internet,face,805.0,2.0,9 AM,TUE,Morning,2009-10-06,10:09:00,2009.0,26.0,9.0,1079680.68,17.01,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,26-35,GRAND,Pine
8230,9260551.0,1.0,,0.0,men,Pine,GRAND,Store,men_slippers,578.0,6.0,5 PM,SAT,Afternoon,2009-11-14,11:09:00,2009.0,30.0,12.0,43496.32,18.76,168244.0,Houston,29.762895,-95.383173,United States,30.9807,-97.4423,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,TX,30.9807,-97.4423,Over 65,GRAND,Pine
8231,9260577.0,3.0,,0.0,grocery,Pine,GRAND,Internet,coffee_tea,439.0,9.0,1 PM,FRI,Afternoon,2009-08-07,08:09:00,2009.0,15.0,6.0,1785.96,9.5,91982.0,Marietta,33.953353,-84.540614,United States,33.2598,-83.8337,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,GA,33.2598,-83.8337,26-35,FAST,Oak
8232,9260609.0,1.0,,0.0,health,Pine,GRAND,Internet,vitamins,598.0,6.0,9 AM,MON,Morning,2010-01-18,01:10:00,2010.0,37.0,7.0,7682.6,29.13,156636.0,Raleigh,35.818835,-78.64459,United States,35.5585,-79.6546,US_CS,35.0,-79.0,US South Central,35.0,-79.0,NC,35.5585,-79.6546,Over 65,GRAND,Pine
8233,9260609.0,3.0,,0.0,women,Pine,GRAND,Internet,women_Skimmers,598.0,6.0,12 PM,FRI,Afternoon,2009-08-14,08:09:00,2009.0,8.0,5.0,1317.44,3.22,156636.0,Raleigh,35.818835,-78.64459,United States,35.5585,-79.6546,US_CS,35.0,-79.0,US South Central,35.0,-79.0,NC,35.5585,-79.6546,18-25,FAST,Oak
8234,9260659.0,1.0,64.0,1.0,men,Pine,GRAND,Internet,men_pants,608.0,6.0,9 AM,THU,Morning,2010-01-21,01:10:00,2010.0,47.0,19.0,35696.1,28.11,107091.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,36-45,FAST,Oak
8235,9260662.0,1.0,51.0,1.0,health,Maple,MODA,Internet,face,805.0,2.0,8 PM,THU,Evening,2009-12-17,12:09:00,2009.0,29.0,8.0,1079680.68,20.75,21821.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,18-25,FAST,Oak
8236,9260677.0,2.0,,0.0,health,Pine,GRAND,Internet,bath & body,409.0,9.0,1 PM,WED,Afternoon,2009-10-28,10:09:00,2009.0,17.0,6.0,28698.46,11.2,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,26-35,GRAND,Pine
8237,9260705.0,1.0,43.0,1.0,health,Pine,GRAND,Internet,oral care,409.0,9.0,5 PM,THU,Afternoon,2010-01-21,01:10:00,2010.0,18.0,11.0,28698.46,7.34,77627.0,Braintree,42.209555,-70.999683,United States,42.2748,-71.378,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,MA,42.2748,-71.378,46-55,GRAND,Maple
8238,9260707.0,1.0,,0.0,men,Pine,GRAND,Internet,men_underwear,598.0,6.0,4 PM,SAT,Afternoon,2009-12-19,12:09:00,2009.0,51.0,12.0,27855.6,39.3,156636.0,Raleigh,35.818835,-78.64459,United States,35.5585,-79.6546,US_CS,35.0,-79.0,US South Central,35.0,-79.0,NC,35.5585,-79.6546,56-65,MODA,Maple
8239,9260739.0,2.0,,0.0,electronics,Pine,GRAND,Internet,DVD & Blu-ray,201.0,13.0,3 PM,WED,Afternoon,2009-10-28,10:09:00,2009.0,40.0,12.0,103702.95,28.02,185419.0,Mission Viejo,33.612739,-117.656038,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,MODA,Maple
8240,9260805.0,2.0,,0.0,grocery,Pine,GRAND,Internet,seafood,474.0,8.0,1 PM,SAT,Afternoon,2009-09-05,09:09:00,2009.0,17.0,19.0,9069.78,-2.23,188491.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,46-55,MODA,Maple
8241,9260805.0,2.0,,0.0,grocery,Pine,GRAND,Internet,seafood,474.0,8.0,1 PM,SAT,Afternoon,2009-09-05,09:09:00,2009.0,28.0,9.0,9069.78,18.77,188491.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,56-65,GRAND,Pine
8242,9260825.0,2.0,,0.0,grocery,Pine,GRAND,Internet,coffee_tea,598.0,6.0,10 AM,THU,Morning,2009-08-27,08:09:00,2009.0,15.0,6.0,7400.2,9.49,156636.0,Raleigh,35.818835,-78.64459,United States,35.5585,-79.6546,US_CS,35.0,-79.0,US South Central,35.0,-79.0,NC,35.5585,-79.6546,18-25,FAST,Oak
8243,9260877.0,1.0,,0.0,men,Pine,GRAND,Internet,men_shoes,709.0,4.0,3 PM,SAT,Afternoon,2010-01-23,01:10:00,2010.0,27.0,5.0,46661.44,21.6,174662.0,Portland,45.52304,-122.640155,United States,44.7156,-122.5848,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,OR,44.7156,-122.5848,56-65,MODA,Maple
8244,9260919.0,1.0,26.0,1.0,kids,Pine,GRAND,Store,kids_dancewear,459.0,8.0,3 PM,WED,Afternoon,2010-01-20,01:10:00,2010.0,18.0,15.0,8598.84,2.9,186758.0,San Juan Capistrano,33.499493,-117.661614,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,GRAND,Pine
8245,9260921.0,1.0,24.0,1.0,health,Pine,GRAND,Internet,bath & body,300.0,11.0,2 PM,WED,Afternoon,2009-12-09,12:09:00,2009.0,150.0,0.0,14665.25,150.0,147115.0,Baton Rouge,30.45809,-91.140229,United States,30.7094,-91.4656,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,LA,30.7094,-91.4656,46-55,GRAND,Maple
8246,9260921.0,1.0,24.0,1.0,health,Pine,GRAND,Internet,vitamins,474.0,8.0,12 PM,TUE,Afternoon,2009-11-17,11:09:00,2009.0,42.0,7.0,38479.8,34.31,188491.0,Seattle,47.626353,-122.333144,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,26-35,FAST,Oak
